 1.74614,  4.60665, 838.57214,  7.98548, -13.78870, -0.60445
 2.00806,  4.69357, 839.27271,  7.82890, -13.55232, -0.55264
 1.74614,  5.21507, 840.32361,  8.02463, -13.70991, -0.51810
 1.83345,  5.04124, 839.27271,  7.86805, -13.70991, -0.50083
 1.74614,  4.86740, 839.97327,  7.98548, -13.78870, -0.63899
 2.09537,  5.82350, 841.37439,  7.90719, -13.67051, -0.56991
 1.74614,  5.12815, 839.62305,  7.90719, -13.74930, -0.50083
 2.00806,  5.47583, 840.32361,  7.86805, -13.86749, -0.51810
 1.57153,  5.12815, 839.97327,  7.86805, -13.78870, -0.56991
 1.65883,  5.04124, 840.67383,  7.86805, -13.67051, -0.53537
 1.65883,  5.30199, 840.67383,  7.98548, -13.90689, -0.63899
 2.09537,  5.21507, 840.32361,  8.02463, -13.86749, -0.62172
 1.92075,  5.47583, 838.22192,  7.94634, -13.74930, -0.58718
 2.00806,  4.95432, 840.67383,  7.75061, -13.90689, -0.48356
 2.00806,  4.86740, 839.97327,  7.86805, -13.98568, -0.58718
 1.83345,  5.38891, 839.97327,  7.98548, -13.70991, -0.55264
 2.00806,  5.30199, 841.02417,  8.10291, -13.86749, -0.53537
 2.09537,  4.95432, 841.02417,  7.86805, -13.86749, -0.50083
 1.65883,  4.78048, 840.67383,  7.94634, -14.06447, -0.50083
 1.83345,  5.30199, 839.97327,  7.90719, -13.86749, -0.58718
 1.83345,  5.04124, 838.57214,  7.94634, -13.98568, -0.60445
 2.26998,  5.38891, 840.67383,  7.98548, -14.02508, -0.55264
 1.74614,  5.30199, 842.07495,  7.98548, -13.98568, -0.62172
 2.26998,  5.38891, 840.32361,  7.94634, -14.02508, -0.56991
 1.83345,  5.12815, 840.32361,  7.82890, -14.10387, -0.56991
 2.09537,  4.86740, 840.32361,  7.86805, -13.90689, -0.60445
 2.53190,  5.38891, 839.27271,  7.78976, -13.98568, -0.51810
 1.83345,  5.30199, 842.42529,  7.82890, -13.94629, -0.53537
 2.09537,  4.95432, 841.37439,  7.78976, -14.02508, -0.65626
 2.44460,  5.56274, 840.67383,  7.78976, -14.06447, -0.56991
 2.35729,  5.56274, 842.42529,  7.71147, -13.98568, -0.51810
 1.83345,  5.47583, 841.37439,  7.67233, -14.10387, -0.63899
 2.44460,  4.69357, 841.02417,  7.86805, -13.98568, -0.55264
 2.44460,  5.56274, 840.67383,  7.90719, -14.14327, -0.56991
 2.35729,  5.30199, 838.57214,  7.78976, -14.10387, -0.53537
 2.35729,  4.95432, 840.32361,  7.94634, -13.94629, -0.60445
 2.18267,  5.47583, 841.72473,  7.78976, -14.14327, -0.53537
 2.53190,  5.47583, 841.37439,  7.75061, -13.98568, -0.67353
 2.09537,  5.73658, 840.67383,  7.75061, -14.06447, -0.51810
 2.44460,  4.95432, 842.07495,  7.78976, -14.18266, -0.55264
 2.61921,  5.12815, 840.67383,  7.90719, -14.06447, -0.56991
 2.26998,  5.21507, 840.67383,  7.94634, -14.10387, -0.53537
 2.44460,  5.30199, 841.72473,  7.75061, -14.22206, -0.56991
 2.44460,  4.86740, 841.72473,  7.75061, -14.14327, -0.53537
 2.53190,  5.12815, 841.37439,  7.78976, -14.26146, -0.70807
 2.88113,  5.04124, 842.42529,  7.75061, -14.02508, -0.58718
 2.26998,  4.86740, 841.02417,  7.82890, -14.02508, -0.62172
 2.26998,  5.12815, 840.32361,  7.75061, -14.18266, -0.50083
 2.26998,  4.86740, 841.37439,  7.82890, -14.34025, -0.50083
 2.09537,  5.12815, 841.72473,  7.75061, -14.06447, -0.60445
 2.09537,  5.21507, 839.97327,  7.75061, -14.26146, -0.56991
 2.53190,  4.95432, 840.32361,  7.94634, -14.26146, -0.62172
 2.09537,  4.69357, 841.02417,  7.82890, -14.37964, -0.65626
 2.70652,  4.78048, 839.97327,  7.78976, -14.26146, -0.51810
 2.88113,  5.12815, 841.02417,  7.82890, -14.26146, -0.63899
 2.18267,  5.47583, 839.62305,  7.90719, -14.34025, -0.50083
 2.44460,  4.78048, 839.62305,  7.71147, -14.37964, -0.56991
 2.00806,  4.95432, 840.32361,  7.82890, -14.10387, -0.58718
 2.70652,  4.95432, 840.67383,  7.94634, -14.14327, -0.50083
 2.53190,  4.95432, 841.02417,  7.98548, -14.30085, -0.55264
 2.44460,  4.78048, 841.37439,  7.86805, -14.37964, -0.58718
 2.44460,  4.78048, 841.72473,  7.78976, -14.10387, -0.62172
 2.79382,  5.04124, 841.72473,  7.71147, -14.26146, -0.65626
 2.44460,  4.69357, 841.72473,  7.63318, -14.45844, -0.56991
 2.00806,  4.51973, 840.32361,  7.82890, -14.30085, -0.56991
 2.26998,  4.78048, 842.07495,  7.78976, -14.30085, -0.48356
 2.26998,  4.95432, 839.97327,  7.78976, -14.37964, -0.62172
 2.61921,  4.78048, 838.57214,  7.82890, -14.30085, -0.58718
 2.18267,  4.95432, 841.37439,  7.78976, -14.45844, -0.56991
 2.00806,  5.12815, 841.02417,  7.86805, -14.34025, -0.48356
 2.44460,  4.78048, 840.32361,  7.75061, -14.41904, -0.53537
 2.35729,  4.95432, 840.32361,  7.78976, -14.41904, -0.53537
 2.35729,  4.95432, 838.22192,  7.86805, -14.37964, -0.55264
 2.53190,  4.86740, 842.07495,  7.98548, -14.18266, -0.58718
 2.09537,  5.04124, 839.27271,  8.02463, -14.49783, -0.56991
 2.26998,  5.12815, 840.32361,  7.75061, -14.22206, -0.56991
 2.26998,  4.78048, 839.97327,  7.90719, -14.26146, -0.56991
 2.26998,  5.30199, 842.07495,  7.82890, -14.45844, -0.60445
 2.53190,  4.78048, 841.37439,  7.59404, -14.22206, -0.58718
 2.26998,  4.86740, 840.67383,  7.90719, -14.49783, -0.60445
 2.26998,  5.12815, 841.02417,  7.82890, -14.34025, -0.53537
 2.18267,  4.69357, 841.37439,  7.75061, -14.37964, -0.56991
 2.09537,  4.78048, 840.67383,  7.90719, -14.45844, -0.62172
 2.35729,  4.86740, 839.97327,  7.63318, -14.37964, -0.50083
 2.53190,  4.86740, 842.42529,  7.67233, -14.37964, -0.60445
 2.26998,  4.51973, 839.27271,  7.78976, -14.49783, -0.55264
 1.57153,  4.86740, 838.57214,  7.78976, -14.26146, -0.58718
 2.53190,  5.12815, 841.72473,  7.78976, -14.49783, -0.50083
 2.26998,  4.86740, 841.02417,  7.75061, -14.37964, -0.62172
 1.92075,  4.95432, 840.32361,  7.78976, -14.49783, -0.58718
 1.74614,  4.86740, 842.07495,  7.63318, -14.14327, -0.60445
 2.70652,  4.78048, 841.02417,  7.67233, -14.22206, -0.60445
 2.09537,  4.69357, 841.72473,  7.86805, -14.30085, -0.60445
 2.53190,  4.78048, 841.37439,  7.63318, -14.34025, -0.55264
 2.18267,  5.38891, 841.37439,  7.59404, -14.30085, -0.56991
 2.00806,  5.12815, 840.67383,  7.71147, -14.34025, -0.58718
 2.53190,  4.86740, 841.02417,  7.67233, -14.26146, -0.62172
 2.18267,  5.21507, 840.67383,  7.78976, -14.22206, -0.56991
 2.18267,  5.47583, 841.37439,  7.86805, -14.45844, -0.53537
 2.18267,  4.95432, 841.72473,  7.82890, -14.30085, -0.53537
 2.61921,  5.12815, 841.37439,  7.63318, -14.57663, -0.58718
 2.09537,  4.69357, 841.37439,  7.67233, -14.26146, -0.55264
 2.26998,  5.04124, 841.02417,  7.75061, -14.37964, -0.53537
 2.35729,  4.95432, 841.72473,  7.82890, -14.45844, -0.56991
 2.09537,  4.69357, 840.67383,  7.67233, -14.30085, -0.62172
 2.26998,  5.12815, 840.67383,  7.75061, -14.34025, -0.58718
 2.26998,  4.86740, 841.02417,  7.67233, -14.37964, -0.55264
 2.18267,  4.69357, 841.02417,  7.78976, -14.30085, -0.56991
 2.09537,  4.78048, 841.37439,  7.67233, -14.22206, -0.55264
 1.74614,  4.95432, 841.02417,  7.59404, -14.22206, -0.58718
 2.09537,  4.43281, 840.67383,  7.71147, -14.49783, -0.60445
 2.18267,  5.30199, 841.02417,  7.75061, -14.18266, -0.55264
 2.35729,  4.86740, 841.37439,  7.67233, -14.53723, -0.58718
 2.18267,  4.95432, 839.62305,  7.63318, -14.41904, -0.56991
 2.26998,  5.04124, 839.62305,  7.47660, -14.37964, -0.48356
 2.00806,  4.95432, 839.62305,  7.55489, -14.53723, -0.53537
 2.26998,  4.69357, 838.57214,  7.71147, -14.53723, -0.60445
 2.44460,  4.43281, 839.97327,  7.63318, -14.30085, -0.55264
 1.92075,  5.04124, 839.97327,  7.67233, -14.49783, -0.51810
 2.53190,  5.21507, 840.67383,  7.82890, -14.34025, -0.58718
 2.00806,  4.78048, 840.67383,  7.63318, -14.34025, -0.62172
 2.26998,  5.21507, 840.32361,  7.39831, -14.30085, -0.50083
 2.35729,  4.86740, 841.72473,  7.51575, -14.34025, -0.55264
 2.00806,  5.30199, 839.97327,  7.55489, -14.22206, -0.53537
 1.83345,  4.60665, 839.27271,  7.59404, -14.45844, -0.60445
 2.53190,  4.60665, 840.67383,  7.55489, -14.14327, -0.60445
 2.79382,  4.51973, 839.27271,  7.75061, -14.34025, -0.62172
 2.53190,  5.12815, 840.32361,  7.63318, -14.45844, -0.63899
 2.09537,  5.04124, 842.77551,  7.51575, -14.57663, -0.58718
