 0.17461,  5.73658, 688.65198,  3.79702, -35.81123,  0.10362
 0.26192,  5.38891, 689.35254,  3.79702, -36.04760, -0.05181
 0.26192,  5.21507, 689.70288,  3.79702, -35.81123, -0.01727
 0.43653,  5.38891, 688.30176,  3.64044, -35.89001,  0.06908
 0.34923,  5.47583, 687.95142,  3.64044, -35.81123,  0.00000
 0.69846,  5.82350, 690.40344,  3.56215, -36.08700,  0.05181
 0.26192,  5.38891, 688.65198,  3.75787, -35.89001,  0.03454
 0.26192,  5.73658, 690.40344,  3.52301, -35.53545,  0.08635
 0.78576,  4.86740, 690.40344,  3.75787, -35.57484,  0.03454
 0.08731,  5.82350, 689.00232,  3.67958, -35.81123,  0.01727
 0.26192,  6.25809, 691.45422,  3.64044, -36.00821, -0.06908
 0.52384,  5.82350, 689.70288,  3.71873, -35.89001,  0.00000
 0.17461,  5.47583, 690.75366,  3.75787, -35.89001,  0.08635
 0.17461,  5.30199, 688.65198,  3.60130, -35.81123, -0.01727
 0.00000,  5.38891, 691.10400,  3.71873, -35.85062,  0.06908
 0.17461,  5.47583, 689.70288,  3.48386, -35.96881,  0.01727
-0.17461,  5.56274, 689.70288,  3.44472, -36.04760, -0.01727
 0.34923,  5.82350, 687.95142,  3.71873, -35.92941,  0.03454
 0.52384,  5.73658, 691.80457,  3.67958, -36.00821,  0.05181
 0.61115,  5.56274, 691.45422,  3.48386, -35.96881,  0.01727
 0.17461,  5.73658, 690.05310,  3.64044, -36.12640,  0.03454
 0.52384,  5.12815, 689.35254,  3.32728, -35.89001,  0.01727
 0.52384,  5.73658, 689.70288,  3.71873, -35.96881,  0.15543
 0.43653,  5.21507, 690.75366,  3.79702, -36.04760,  0.05181
 0.43653,  5.21507, 689.00232,  3.48386, -36.08700,  0.01727
 0.17461,  5.47583, 691.45422,  3.60130, -36.00821,  0.06908
 0.87307,  5.82350, 688.65198,  3.56215, -36.20518,  0.00000
 0.43653,  5.04124, 687.95142,  3.52301, -36.32338, -0.03454
 0.17461,  5.21507, 690.75366,  3.52301, -35.92941,  0.08635
 0.78576,  5.38891, 689.70288,  3.75787, -36.16579,  0.00000
 0.52384,  5.38891, 689.70288,  3.56215, -36.08700,  0.08635
 0.52384,  5.12815, 689.00232,  3.56215, -36.12640,  0.06908
 0.61115,  4.69357, 690.75366,  3.32728, -36.20518,  0.05181
 0.69846,  5.56274, 689.00232,  3.60130, -36.16579, -0.01727
 0.52384,  5.64966, 690.05310,  3.60130, -36.20518,  0.05181
 0.52384,  5.38891, 690.40344,  3.64044, -36.08700,  0.06908
 0.43653,  5.04124, 689.35254,  3.60130, -36.16579,  0.06908
 0.52384,  5.12815, 690.05310,  3.32728, -36.12640,  0.12089
 1.04768,  5.47583, 689.35254,  3.44472, -36.36277,  0.03454
 0.52384,  5.64966, 687.60120,  3.56215, -36.28398,  0.03454
 0.61115,  5.73658, 689.35254,  3.48386, -36.20518,  0.03454
 0.34923,  4.95432, 690.40344,  3.60130, -36.24458,  0.10362
-0.08731,  5.30199, 689.00232,  3.56215, -36.24458,  0.00000
 0.69846,  5.21507, 689.00232,  3.36643, -36.16579,  0.08635
 0.61115,  5.12815, 688.65198,  3.40557, -36.28398,  0.01727
 0.69846,  5.47583, 689.35254,  3.52301, -36.52036,  0.15543
 0.61115,  5.47583, 689.70288,  3.44472, -36.36277,  0.17270
 0.87307,  5.73658, 687.60120,  3.44472, -36.20518,  0.01727
 0.87307,  5.04124, 688.30176,  3.48386, -36.55975,  0.13816
 0.34923,  5.12815, 691.10400,  3.44472, -36.52036,  0.12089
 0.69846,  5.30199, 691.45422,  3.36643, -36.12640,  0.17270
 0.52384,  5.30199, 690.05310,  3.28814, -36.24458,  0.10362
 0.69846,  4.86740, 690.75366,  3.24899, -36.36277,  0.03454
 0.78576,  5.12815, 689.70288,  3.36643, -36.59915,  0.13816
 0.96038,  4.95432, 687.60120,  3.44472, -36.32338,  0.06908
 0.00000,  4.95432, 690.40344,  3.28814, -36.36277,  0.08635
 0.43653,  5.38891, 691.80457,  3.44472, -36.59915,  0.05181
 0.78576,  5.38891, 689.70288,  3.17071, -36.32338,  0.05181
 0.96038,  5.30199, 690.75366,  3.20985, -36.48096,  0.05181
 0.96038,  5.38891, 689.00232,  3.40557, -36.48096,  0.22451
 0.69846,  5.21507, 691.10400,  3.36643, -36.67794,  0.13816
 1.30960,  5.38891, 690.05310,  3.24899, -36.63855,  0.13816
 0.96038,  5.21507, 690.05310,  3.48386, -36.44157,  0.12089
 0.61115,  5.56274, 690.75366,  3.32728, -36.55975,  0.12089
 0.78576,  5.04124, 689.00232,  3.01413, -36.52036,  0.10362
 0.96038,  5.30199, 690.05310,  3.32728, -36.63855,  0.17270
 1.04768,  5.38891, 690.40344,  3.32728, -36.67794,  0.08635
